title,is_answered,creation_timestamp,creation_date,year,month,answer_count,score,view_count,tags,year_month,comparative_year,Technology
Create a dictionary from spark table,False,1605679143,2020-11-18,2020,11,1,0,61,"['python', 'apache-spark', 'pyspark', 'databricks']",202011,5,Databricks
unable to create mount point in databricks for adls gen 2,False,1605704423,2020-11-18,2020,11,1,0,323,"['apache-spark', 'pyspark', 'apache-spark-sql', 'databricks', 'azure-databricks']",202011,5,Databricks
Converting json dictionary to spark dataframe by having keys as columns,True,1605721914,2020-11-18,2020,11,1,0,128,"['python', 'apache-spark-sql', 'databricks']",202011,5,Databricks
"Databricks - How to remove files , directories based on regular expression",False,1605770741,2020-11-19,2020,11,1,0,198,"['databricks', 'azure-databricks']",202011,5,Databricks
Fetch the size of nested folder from Azure Data Lake Storage Gen1 from Databricks notebook,False,1605774193,2020-11-19,2020,11,1,0,441,"['linux', 'azure', 'hadoop', 'databricks', 'azure-databricks']",202011,5,Databricks
Remove numbers from python dictionary make the information the parent of all data to store in spark dataframe,True,1605788921,2020-11-19,2020,11,1,0,45,"['python', 'apache-spark', 'databricks']",202011,5,Databricks
Spacy fails to load model : en_core_web_md in Azure databricks,False,1605801566,2020-11-19,2020,11,2,0,613,"['azure', 'model', 'databricks', 'spacy', 'azure-databricks']",202011,5,Databricks
DataBricks + Kedro Vs GCP + Kubeflow Vs Server + Kedro + Airflow,True,1605830422,2020-11-20,2020,11,1,4,641,"['google-cloud-platform', 'databricks', 'kedro']",202011,5,Databricks
Databricks DBFS file not found after upload,False,1605858437,2020-11-20,2020,11,1,0,736,"['databricks', 'azure-databricks']",202011,5,Databricks
Uninstall pre installed java library from the databricks,True,1605869106,2020-11-20,2020,11,1,0,128,"['databricks', 'azure-databricks']",202011,5,Databricks
"On Databrick in notebooks jsonschema is reported missing for spacy, but it is installed",False,1605873246,2020-11-20,2020,11,1,0,73,"['databricks', 'spacy', 'jsonschema']",202011,5,Databricks
Spark session is not getting initialized | sparkR.session() gives the error &quot;Error in if (len &gt; 0) { : argument is of length zero&quot;,False,1605878124,2020-11-20,2020,11,1,0,379,"['apache-spark', 'databricks', 'sparkr', 'databricks-connect']",202011,5,Databricks
Run Object notebook in Databricks,False,1605894882,2020-11-20,2020,11,0,1,198,"['scala', 'apache-spark', 'databricks']",202011,5,Databricks
Cannot list Azure Storage Gen 2 files with Databricks,True,1605895268,2020-11-20,2020,11,2,2,116,"['databricks', 'azure-databricks']",202011,5,Databricks
Registering a cloud data source as global table in Databricks without copying,True,1605960968,2020-11-21,2020,11,1,1,106,"['apache-spark', 'azure-storage', 'databricks', 'azure-databricks', 'delta-lake']",202011,5,Databricks
split WrappedArray into multiple rows and columns,True,1606071315,2020-11-22,2020,11,1,1,293,"['xml', 'scala', 'apache-spark', 'databricks']",202011,5,Databricks
Finding columns with Null values and write them in a new column per each record in Pyspark,True,1606117640,2020-11-23,2020,11,1,1,248,"['python', 'scala', 'apache-spark', 'pyspark', 'databricks']",202011,5,Databricks
How to transfer large number of files within ADLS Gen2/Blob using Databricks?,False,1606128312,2020-11-23,2020,11,1,0,47,"['scala', 'azure', 'apache-spark', 'databricks']",202011,5,Databricks
How to use COPY INTO command?,False,1606130619,2020-11-23,2020,11,0,1,395,"['databricks', 'delta-lake']",202011,5,Databricks
Parallelisation on databricks with Pathos or Ray,False,1606141764,2020-11-23,2020,11,0,1,198,"['python', 'parallel-processing', 'databricks', 'ray', 'pathos']",202011,5,Databricks
Writing custom condition inside .withColumn in Pyspark,True,1606142946,2020-11-23,2020,11,1,0,66,"['python-3.x', 'apache-spark', 'pyspark', 'databricks', 'pyspark-dataframes']",202011,5,Databricks
How to Read multiple files in different Pyspark Dataframes using spark.read.jdbc,True,1606151977,2020-11-23,2020,11,1,0,153,"['python', 'apache-spark', 'pyspark', 'apache-spark-sql', 'databricks']",202011,5,Databricks
Scala error when try to write Output File,False,1606161823,2020-11-23,2020,11,0,0,45,"['scala', 'apache-spark', 'hadoop', 'databricks']",202011,5,Databricks
How to create a table from each nested node of an xml using pyspark,True,1606218746,2020-11-24,2020,11,1,0,81,"['xml', 'scala', 'pyspark', 'databricks']",202011,5,Databricks
Copy txt file from Azure Files to Blob Storage using Databricks,False,1606230130,2020-11-24,2020,11,0,0,286,"['python-3.x', 'azure-blob-storage', 'databricks', 'dbutils', 'storage-file-share']",202011,5,Databricks
Can we connect to databricks remotely using REST APIs (Without databricks connect),True,1606289611,2020-11-25,2020,11,1,-1,103,"['r', 'databricks', 'azure-databricks', 'sparkr']",202011,5,Databricks
Cannot execute CTE query via Azure DataBricks,False,1606297538,2020-11-25,2020,11,2,2,361,"['databricks', 'azure-databricks']",202011,5,Databricks
What is the most efficient way to load a Parquet file for SQL queries in Azure Databricks?,True,1606311256,2020-11-25,2020,11,1,0,527,"['sql', 'pyspark', 'databricks', 'azure-databricks']",202011,5,Databricks
Is there way to test my Pyspark notebooks on Databricks,True,1606311783,2020-11-25,2020,11,1,2,404,"['python-3.x', 'pyspark', 'pytest', 'databricks', 'azure-databricks']",202011,5,Databricks
Error writting file to S3 org.apache.spark.SparkException: Job aborted,False,1606313639,2020-11-25,2020,11,0,0,334,"['scala', 'apache-spark', 'hadoop', 'amazon-s3', 'databricks']",202011,5,Databricks
How to get records from azure eventhub to databricks,False,1606314504,2020-11-25,2020,11,2,1,47,"['azure', 'events', 'databricks', 'azure-databricks']",202011,5,Databricks
Using scikit-learn on Databricks,True,1606370906,2020-11-26,2020,11,2,0,79,"['machine-learning', 'scikit-learn', 'databricks', 'azure-databricks']",202011,5,Databricks
pyspark pivot alternative with better performance,False,1606373049,2020-11-26,2020,11,0,1,150,"['apache-spark', 'pyspark', 'pivot', 'databricks', 'crosstab']",202011,5,Databricks
How to use variables in SQL queries?,True,1606385379,2020-11-26,2020,11,4,4,9539,"['apache-spark', 'apache-spark-sql', 'databricks']",202011,5,Databricks
pyspark: Remove substring that is the value of another column and includes regex characters from the value of a given column,True,1606395265,2020-11-26,2020,11,1,2,148,"['pyspark', 'databricks', 'azure-databricks']",202011,5,Databricks
Databricks spark UDF not working on filtered dataframe,True,1606405429,2020-11-26,2020,11,1,1,185,"['python', 'pyspark', 'apache-spark-sql', 'user-defined-functions', 'databricks']",202011,5,Databricks
Does Databricks cluster need to be always up for VACUUM operation of Delta Lake?,True,1606452804,2020-11-27,2020,11,2,0,122,"['apache-spark', 'databricks', 'azure-databricks', 'delta-lake']",202011,5,Databricks
Change scala code in databricks to send grouped data based on email,True,1606485420,2020-11-27,2020,11,1,0,41,"['scala', 'apache-spark', 'apache-spark-sql', 'databricks']",202011,5,Databricks
PySpark/DataBricks: How to read parquet files using &#39;file:///&#39; and not &#39;dbfs&#39;,True,1606666777,2020-11-29,2020,11,1,0,596,"['apache-spark', 'pyspark', 'databricks']",202011,5,Databricks
Azure Synapse vs Delta Lake,False,1606734486,2020-11-30,2020,11,0,0,141,"['databricks', 'delta-lake', 'azure-synapse']",202011,5,Databricks
Databricks: Merge dataframe into Azure synapse table,False,1606816048,2020-12-01,2020,12,1,1,406,"['databricks', 'azure-synapse']",202012,5,Databricks
How can I read data from delta lib using SparkR?,True,1606823736,2020-12-01,2020,12,1,0,272,"['r', 'apache-spark', 'databricks', 'delta-lake']",202012,5,Databricks
Find Databricks Account URL,False,1606848359,2020-12-01,2020,12,1,1,51,"['r', 'databricks']",202012,5,Databricks
scala api for delta lake optimize command,False,1606857394,2020-12-01,2020,12,0,1,101,"['scala', 'apache-spark', 'databricks']",202012,5,Databricks
How to deal with ambiguous column reference in sql column name reference?,True,1606891875,2020-12-02,2020,12,1,-1,537,"['sql', 'join', 'pyspark', 'databricks', 'azure-databricks']",202012,5,Databricks
Spark SQL Library,True,1606892325,2020-12-02,2020,12,1,0,46,"['pyspark', 'databricks']",202012,5,Databricks
to find duplicate file name in the adls gen 2 location using pyspark databricks,False,1606927638,2020-12-02,2020,12,1,0,39,"['pyspark', 'databricks', 'azure-databricks', 'pyspark-dataframes']",202012,5,Databricks
Azure Databricks: This cluster&#39;s runtime version is out of support,True,1606983242,2020-12-03,2020,12,1,2,490,"['python', 'azure', 'pyspark', 'databricks', 'azure-databricks']",202012,5,Databricks
H2O import_mojo throws error on the path while loading model from DBFS,False,1606986413,2020-12-03,2020,12,0,0,67,"['python', 'pyspark', 'databricks', 'h2o', 'automl']",202012,5,Databricks
"What is Alteryx right outer self join equal to, in pyspark?",False,1606989305,2020-12-03,2020,12,0,0,39,"['pyspark', 'databricks', 'alteryx']",202012,5,Databricks
Azure Databricks: How to delete files of a particular extension outside of DBFS using python,True,1607000485,2020-12-03,2020,12,1,0,527,"['pyspark', 'databricks', 'azure-databricks']",202012,5,Databricks
Migrate code Scala to databricks notebook,False,1607006440,2020-12-03,2020,12,0,0,24,"['scala', 'databricks']",202012,5,Databricks
Change Scala code to send grouped data based on email from two different Array Records,True,1607012214,2020-12-03,2020,12,1,0,80,"['scala', 'apache-spark', 'apache-spark-sql', 'databricks']",202012,5,Databricks
Reading Millions of Small JSON Files from S3 Bucket in PySpark Very Slow,True,1607066964,2020-12-04,2020,12,2,0,1541,"['apache-spark', 'amazon-s3', 'pyspark', 'apache-spark-sql', 'databricks']",202012,5,Databricks
Databricks or AWS Lambda for low throughput event driven architecture,False,1607085593,2020-12-04,2020,12,1,-1,69,"['aws-lambda', 'databricks']",202012,5,Databricks
Saving an Matlabplot as an MLFlow artifact,True,1607094596,2020-12-04,2020,12,1,4,1937,"['apache-spark', 'matplotlib', 'pyspark', 'databricks', 'mlflow']",202012,5,Databricks
how do I import a table DIRECTLY into a Python dataframe within databricks?,True,1607095395,2020-12-04,2020,12,2,0,447,"['python', 'databricks']",202012,5,Databricks
How to determine if a Databricks cluster is ready using the API?,True,1607114066,2020-12-04,2020,12,1,2,206,"['databricks', 'azure-databricks']",202012,5,Databricks
"DataFrame.write.parquet() uses only one executor, does not scale",True,1607130138,2020-12-05,2020,12,1,1,622,"['python-3.x', 'apache-spark', 'pyspark', 'databricks']",202012,5,Databricks
Simple Azure Databricks CI/CD in Azure Devops,False,1607147058,2020-12-05,2020,12,1,0,124,"['azure', 'azure-devops', 'databricks']",202012,5,Databricks
Capturing first occurrence of a string between two strings using regex in a column in pyspark dataframe,False,1607240615,2020-12-06,2020,12,1,0,165,"['regex', 'apache-spark', 'pyspark', 'databricks', 'azure-databricks']",202012,5,Databricks
Keep losing my index trying to pivot a pandas dataframe,True,1607372187,2020-12-07,2020,12,1,0,64,"['python', 'pandas', 'indexing', 'pivot-table', 'databricks']",202012,5,Databricks
GC overhead limit exceeded- Out of memory in Databricks,False,1607445602,2020-12-08,2020,12,0,1,39,"['apache-spark', 'pyspark', 'databricks']",202012,5,Databricks
Run same Databricks notebook for different arguments concurrently?,False,1607469712,2020-12-08,2020,12,1,1,534,"['pyspark', 'databricks']",202012,5,Databricks
Running into &#39;java.lang.OutOfMemoryError: Java heap space&#39; when using toPandas() and databricks connect,True,1607535735,2020-12-09,2020,12,1,6,1249,"['python', 'pandas', 'pyspark', 'databricks', 'databricks-connect']",202012,5,Databricks
How to convert hashbytes string from sql to spark equivalent,False,1607547117,2020-12-09,2020,12,1,0,495,"['sql', 'sql-server', 'apache-spark', 'databricks']",202012,5,Databricks
Reading and Saving Image File in Pyspark,False,1607626945,2020-12-10,2020,12,1,1,1064,"['python', 'apache-spark', 'pyspark', 'databricks']",202012,5,Databricks
Package Cell Issue on Databricks Community Edition,False,1607629113,2020-12-10,2020,12,0,1,96,"['databricks', 'databricks-community-edition']",202012,5,Databricks
Where is flowers parquet dataset in Databricks,True,1607634048,2020-12-10,2020,12,1,1,118,"['apache-spark', 'databricks', 'parquet', 'databricks-community-edition']",202012,5,Databricks
How can I select the rows that appear before a specific value?,False,1607638157,2020-12-10,2020,12,2,-1,96,"['date', 'pyspark', 'apache-spark-sql', 'databricks']",202012,5,Databricks
Reports/Visualization on top of Databricks SQL Analytics(Redash) query history?,False,1607648475,2020-12-11,2020,12,1,1,116,"['databricks', 'azure-databricks', 'redash', 'databricks-sql-analytics']",202012,5,Databricks
Convert Column of ArrayType(StringType()) to ArrayType(DateType()) in PySpark,True,1607726713,2020-12-11,2020,12,1,1,182,"['apache-spark', 'pyspark', 'apache-spark-sql', 'databricks', 'pyspark-dataframes']",202012,5,Databricks
Databricks community - not recognizing columns (Csv file - Phyton),True,1607767720,2020-12-12,2020,12,1,0,40,"['python', 'csv', 'apache-spark', 'pyspark', 'databricks']",202012,5,Databricks
Where are Databricks &quot;create table using&quot; options documented,True,1607794316,2020-12-12,2020,12,1,0,69,"['apache-spark', 'apache-spark-sql', 'databricks']",202012,5,Databricks
Spark Standalone : how to avoid sbt assembly and uber-jar?,True,1607880723,2020-12-13,2020,12,1,2,324,"['scala', 'apache-spark', 'sbt', 'databricks', 'apache-spark-standalone']",202012,5,Databricks
Calling Trigger once in Databricks to process Kinesis Stream,True,1607899513,2020-12-13,2020,12,2,3,549,"['scala', 'databricks', 'spark-structured-streaming', 'amazon-kinesis', 'aws-databricks']",202012,5,Databricks
Azure databricks data frame count generates error com.databricks.sql.io.FileReadException: Error while reading file abfss:REDACTED_LOCAL_PART,True,1607929218,2020-12-14,2020,12,1,0,547,"['databricks', 'azure-databricks']",202012,5,Databricks
Databricks / pyspark: How to get all full directory paths (that have at least one file as content) from Azure Blob storage recursively,True,1607946632,2020-12-14,2020,12,1,1,344,"['pyspark', 'databricks', 'azure-blob-storage']",202012,5,Databricks
Databricks to S3 - The backend could not get session tokens for path,False,1607960889,2020-12-14,2020,12,0,1,244,"['amazon-s3', 'pyspark', 'databricks', 'azure-databricks', 'linked-server']",202012,5,Databricks
Am I creating a Bronze or a Silver table?,True,1607985122,2020-12-14,2020,12,1,1,598,"['databricks', 'delta-lake']",202012,5,Databricks
How to monitor Databricks jobs using CLI or Databricks API to get the information about all jobs,True,1608014609,2020-12-15,2020,12,1,0,662,"['dataframe', 'apache-spark-sql', 'databricks', 'pyspark-dataframes', 'databricks-connect']",202012,5,Databricks
IllegalArgumentException: A project ID is required for this service but could not be determined from the builder or the environment,True,1608019951,2020-12-15,2020,12,2,1,1143,"['apache-spark', 'pyspark', 'google-bigquery', 'databricks', 'databricks-connect']",202012,5,Databricks
INVALID_ARGUMENT: request failed: wildcard tables are not supported,False,1608039776,2020-12-15,2020,12,0,2,207,"['pyspark', 'google-bigquery', 'databricks', 'databricks-connect']",202012,5,Databricks
Is there any way to unnest bigquery columns in databricks in single pyspark script,False,1608040251,2020-12-15,2020,12,0,0,346,"['pyspark', 'google-bigquery', 'databricks', 'databricks-connect']",202012,5,Databricks
Delete rows based on difference in timestamp- spark,True,1608101368,2020-12-16,2020,12,3,0,231,"['apache-spark', 'pyspark', 'apache-spark-sql', 'databricks']",202012,5,Databricks
PandasNotImplementedError : Using nested np.where() in a Koalas DataFrame returns error,False,1608130769,2020-12-16,2020,12,0,1,254,"['python', 'pandas', 'numpy', 'databricks', 'spark-koalas']",202012,5,Databricks
How can access Scala JDBC connection in Python Notebook ---Databricks,False,1608145800,2020-12-16,2020,12,1,0,16,"['python', 'scala', 'jdbc', 'databricks']",202012,5,Databricks
Is there a way to connect to databricks using ADO.Net?,True,1608174068,2020-12-17,2020,12,1,2,591,"['python', '.net', '.net-core', 'databricks', 'azure-databricks']",202012,5,Databricks
Conflicting partition column names detected Pyspark Databricks,True,1608190690,2020-12-17,2020,12,1,0,939,"['apache-spark', 'pyspark', 'databricks', 'partitioning', 'azure-blob-storage']",202012,5,Databricks
Create Scope in Databrick API 2.0 - INVALID_PARAMETER_VALUE,True,1608294437,2020-12-18,2020,12,2,1,343,"['azure', 'azure-devops', 'databricks', 'azure-databricks']",202012,5,Databricks
How to write Notebook to Databricks using API?,False,1608297112,2020-12-18,2020,12,1,1,99,['databricks'],202012,5,Databricks
%sh command to install mvn library through notebook in Databrics,True,1608302943,2020-12-18,2020,12,1,3,461,"['maven', 'databricks', 'azure-databricks']",202012,5,Databricks
how a table data gets loaded into a dataframe in databricks? row by row or bulk?,True,1608404979,2020-12-19,2020,12,1,0,379,"['apache-spark', 'databricks', 'pyspark-dataframes']",202012,5,Databricks
pyspark big when clause stuck,False,1608410529,2020-12-19,2020,12,0,0,108,"['python', 'apache-spark', 'pyspark', 'databricks']",202012,5,Databricks
Cannot import CSV file into h2o from Databricks cluster DBFS,True,1608498837,2020-12-20,2020,12,1,1,110,"['python-3.x', 'databricks', 'importerror', 'h2o', 'aws-databricks']",202012,5,Databricks
ODBC connectivity for Azure Purview,True,1608547776,2020-12-21,2020,12,1,1,271,"['azure', 'databricks', 'azure-databricks', 'azure-data-catalog', 'azure-purview']",202012,5,Databricks
Does Azure Databricks mounts S3 securely,False,1608706948,2020-12-23,2020,12,0,1,56,"['amazon-web-services', 'azure', 'databricks']",202012,5,Databricks
Error in SQL statement: NoClassDefFoundError: com/macasaet/fernet/Validator,False,1608715069,2020-12-23,2020,12,0,0,113,"['java', 'scala', 'jar', 'databricks', 'fernet']",202012,5,Databricks
Azure Databricks - Export and Import DBFS filesystem,True,1608726811,2020-12-23,2020,12,1,0,520,"['databricks', 'azure-databricks']",202012,5,Databricks
Read the last delta partition without read all the delta,True,1608741523,2020-12-23,2020,12,1,1,178,"['scala', 'apache-spark', 'databricks', 'delta']",202012,5,Databricks
Spark SQL - Convert SHA1 to BIGINT,False,1608756758,2020-12-23,2020,12,0,0,142,"['apache-spark-sql', 'databricks']",202012,5,Databricks
How to send response from Azure Databricks the UI in real-time?,False,1608797492,2020-12-24,2020,12,0,0,149,"['azure', 'postman', 'databricks', 'job-scheduling', 'mlflow']",202012,5,Databricks
Marge Move/Copy Large data file in dbutils using a Notebook in pyspark,False,1608810590,2020-12-24,2020,12,0,0,161,"['pyspark', 'apache-spark-sql', 'hdfs', 'databricks', 'dbutils']",202012,5,Databricks
Is there a way to read all the columns in an Excel file even if some don&#39;t have column names using &quot;Azure Databricks&quot;?,False,1608910327,2020-12-25,2020,12,0,0,52,"['excel', 'apache-spark', 'databricks']",202012,5,Databricks
How to get number of groups in a groupby object in koalas?,True,1608930066,2020-12-25,2020,12,1,1,96,"['python', 'databricks', 'spark-koalas']",202012,5,Databricks
How to get the Run id&#39;s using Job Id using Databricks CLI,False,1608986996,2020-12-26,2020,12,1,0,543,"['databricks', 'azure-databricks', 'databricks-connect']",202012,5,Databricks
"how t install arcgis using dbutils.library.installPyPI(&#39;arcgis&#39;, version=&#39;1.8.3&#39;, extras=&quot;all&quot;)?",False,1609088780,2020-12-27,2020,12,1,0,193,"['cluster-computing', 'databricks', 'arcgis']",202012,5,Databricks
Why would I not used Databricks as my data mart?,True,1609108826,2020-12-27,2020,12,1,3,157,"['databricks', 'data-warehouse', 'datamart']",202012,5,Databricks
Databricks is always auto starting,False,1609132700,2020-12-28,2020,12,0,0,29,"['databricks', 'azure-databricks']",202012,5,Databricks
AttributeError: &#39;DataFrame&#39; object has no attribute &#39;_data&#39;,True,1609139499,2020-12-28,2020,12,2,6,5259,"['python', 'apache-spark', 'pyspark', 'databricks', 'azure-databricks']",202012,5,Databricks
Azure Databricks - Need to replace secrets in Notebook during CI/CD process,True,1609143034,2020-12-28,2020,12,1,1,176,"['databricks', 'azure-keyvault', 'azure-databricks', 'azure-pipelines-release-pipeline', 'secret-key']",202012,5,Databricks
I want to display sequence numbers based on data value in SQL Server,False,1609160613,2020-12-28,2020,12,3,1,91,"['sql-server', 'database', 'databricks']",202012,5,Databricks
"PySpark write to storage in CSV, handle commas in data",False,1609177894,2020-12-28,2020,12,0,0,71,"['python', 'apache-spark', 'pyspark', 'databricks']",202012,5,Databricks
Retaining Delta log transaction data of Delta Lake forever,True,1609211670,2020-12-29,2020,12,1,2,1167,"['databricks', 'azure-databricks', 'delta-lake']",202012,5,Databricks
LOAD DATA is not supported for datasource tables,True,1609229614,2020-12-29,2020,12,2,2,288,"['sql', 'apache-spark', 'apache-spark-sql', 'databricks']",202012,5,Databricks
Whitelisting Azure Databricks Spark Cluster on AWS Redshift,False,1609233608,2020-12-29,2020,12,1,1,376,"['amazon-web-services', 'azure', 'amazon-redshift', 'databricks', 'azure-databricks']",202012,5,Databricks
Error: org.apache.spark.sql.AnalysisException: Undefined function: &#39;unique&#39; __ Databricks,False,1609245359,2020-12-29,2020,12,0,0,111,"['r', 'databricks', 'dplyr', 'sparkr', 'sparklyr']",202012,5,Databricks
Except command not working in databrick sql (spark sql),True,1609263077,2020-12-29,2020,12,1,1,200,"['hive', 'hiveql', 'databricks', 'azure-databricks', 'databricks-connect']",202012,5,Databricks
Populate a Properties Object from Spark Databricks File System,True,1609276858,2020-12-29,2020,12,1,1,268,"['scala', 'dataframe', 'apache-spark', 'apache-spark-sql', 'databricks']",202012,5,Databricks
run databrick workspace from .net console app,False,1609280973,2020-12-29,2020,12,2,1,111,"['c#', '.net', 'databricks', 'azure-databricks']",202012,5,Databricks
uploading data bricks Spark-xml jar file to S3 and reference in glue job,False,1609377318,2020-12-31,2020,12,0,0,56,"['pyspark', 'databricks', 'aws-glue', 'apache-spark-xml']",202012,5,Databricks
Pass dynamically variables to shell script in databricks notebooks,False,1609405675,2020-12-31,2020,12,0,0,447,"['python', 'databricks']",202012,5,Databricks
PySpark Stream - Check if the combination of columns exists in another dataframe,False,1609444988,2020-12-31,2020,12,0,0,72,"['apache-spark', 'pyspark', 'databricks']",202012,5,Databricks
How to return local variable value from a function written in R using spark.lapply(),False,1609525562,2021-01-01,2021,1,1,1,81,"['r', 'apache-spark', 'lapply', 'databricks', 'sparkr']",202101,6,Databricks
Executing Databricks Notebook in Azure Data Factory gives: Operation on target Notebook1 failed,True,1609555896,2021-01-02,2021,1,1,0,1385,"['python-3.x', 'azure', 'azure-data-factory', 'databricks', 'azure-databricks']",202101,6,Databricks
I got Object Column is not Serializable error when trying to save Ipyleaflet Map with Panda Dataframe,False,1609600837,2021-01-02,2021,1,0,1,38,"['pandas', 'pyspark', 'jupyter-notebook', 'databricks', 'ipyleaflet']",202101,6,Databricks
Can&#39;t read a VCF file through spark,True,1609654651,2021-01-03,2021,1,1,0,295,"['scala', 'apache-spark', 'databricks', 'azure-databricks']",202101,6,Databricks
Access Azure Databricks Delta Tables from Microsoft Dataverse(CDS),False,1609756313,2021-01-04,2021,1,0,1,186,"['azure', 'databricks', 'powerapps', 'common-data-service']",202101,6,Databricks
Azure Databricks : Save file in Azure Datalake directory folder,True,1609920107,2021-01-06,2021,1,1,1,277,"['python-3.x', 'databricks', 'azure-databricks', 'azure-data-lake-gen2']",202101,6,Databricks
Save non-SparkDataFrame from Azure Databricks to local computer as .RData,True,1609937848,2021-01-06,2021,1,1,0,181,"['r', 'databricks', 'azure-databricks', 'sparkr']",202101,6,Databricks
Retrieve data from previous version of file in Amazon S3 Version,True,1609943911,2021-01-06,2021,1,1,0,88,"['python', 'amazon-web-services', 'amazon-s3', 'pyspark', 'databricks']",202101,6,Databricks
Databricks ConvertToDelta - Parquet table to Delta - &quot;AssertionError: assertion failed: File name collisions found&quot;,False,1610011437,2021-01-07,2021,1,0,1,129,"['apache-spark', 'pyspark', 'databricks', 'azure-databricks', 'delta-lake']",202101,6,Databricks
Using DataBricks API 2.0 with Tokens,True,1610012231,2021-01-07,2021,1,2,0,168,"['databricks', 'azure-databricks', 'databricks-connect', 'aws-databricks']",202101,6,Databricks
Develop and test Python code to connect kafka streams on local machine,False,1610107983,2021-01-08,2021,1,1,1,176,"['python', 'apache-kafka', 'databricks', 'spark-structured-streaming', 'azure-databricks']",202101,6,Databricks
How to get the list of nodes running for my spark job in Databricks,False,1610109675,2021-01-08,2021,1,0,0,112,"['apache-spark', 'pyspark', 'databricks']",202101,6,Databricks
azure pyspark from modules import myfunctions; No module name,True,1610121390,2021-01-08,2021,1,1,2,237,"['azure', 'pyspark', 'databricks', 'azure-databricks']",202101,6,Databricks
Netezza Stored Procedure migration to Databricks,False,1610182639,2021-01-09,2021,1,0,0,63,"['apache-spark-sql', 'database-migration', 'databricks', 'netezza']",202101,6,Databricks
How to visualise the complex data on EMR just like we visualise it on Databricks using display() method,False,1610245444,2021-01-10,2021,1,0,0,25,"['pandas', 'dataframe', 'pyspark', 'databricks', 'pyspark-dataframes']",202101,6,Databricks
Structured streaming output - compacting with OPTIMIZE without breaking outgoing read stream order guarantees,True,1610274441,2021-01-10,2021,1,1,2,356,"['apache-spark', 'spark-streaming', 'databricks', 'delta-lake']",202101,6,Databricks
Delta lake in databricks - creating a table for existing storage,True,1610275063,2021-01-10,2021,1,1,2,2960,"['apache-spark', 'databricks', 'delta-lake']",202101,6,Databricks
delta lake in databricks - a consistent &quot;view&quot; of just the last half hour of a stream,False,1610285653,2021-01-10,2021,1,1,2,317,"['apache-spark', 'databricks', 'delta-lake']",202101,6,Databricks
Load XML file to dataframe in PySpark using DBR 7.3.x+,True,1610334797,2021-01-11,2021,1,1,1,573,"['apache-spark', 'pyspark', 'databricks', 'azure-databricks', 'apache-spark-xml']",202101,6,Databricks
Delta lake RESTORE issue (Databricks),True,1610349823,2021-01-11,2021,1,1,3,818,"['azure', 'databricks', 'azure-databricks', 'delta-lake']",202101,6,Databricks
databricks/R ---- Error: Max iterations (100) reached for batch Resolution,False,1610368671,2021-01-11,2021,1,0,0,333,"['r', 'apache-spark', 'databricks']",202101,6,Databricks
How to run scala code inside databricks community edition notebook?,True,1610395367,2021-01-11,2021,1,1,-1,115,"['scala', 'databricks', 'databricks-community-edition']",202101,6,Databricks
Using a JAR from a private Artifacts Feed in Data Factory Databricks task,False,1610441809,2021-01-12,2021,1,1,0,259,"['azure', 'maven', 'azure-devops', 'azure-data-factory', 'databricks']",202101,6,Databricks
Airflow on_success_callback and on_failure_callback not working with data bricks notebook,True,1610459190,2021-01-12,2021,1,2,1,528,"['airflow', 'databricks']",202101,6,Databricks
Databricks: OSError: [Errno 22] Invalid argument,False,1610465333,2021-01-12,2021,1,0,3,199,"['python', 'apache-spark', 'pyspark', 'databricks']",202101,6,Databricks
Databricks Delta tables vs SQL Server Delta table,True,1610517647,2021-01-13,2021,1,1,5,450,"['sql-server', 'databricks', 'delta-lake']",202101,6,Databricks
What prevents Databricks IP access lists from being executed,True,1610560276,2021-01-13,2021,1,1,0,228,"['azure', 'databricks']",202101,6,Databricks
Set content type when uploading to Azure Blob Storage via Databricks,True,1610564638,2021-01-13,2021,1,2,1,310,"['html', 'pyspark', 'databricks', 'azure-databricks', 'azure-blob-storage']",202101,6,Databricks
DBFS mount on custom Databricks container missing,False,1610577788,2021-01-13,2021,1,0,0,32,"['databricks', 'azure-databricks']",202101,6,Databricks
Read Delta table from multiple folders,True,1610580627,2021-01-13,2021,1,3,2,1741,"['pyspark', 'databricks', 'azure-data-lake', 'azure-databricks', 'pyspark-dataframes']",202101,6,Databricks
Write rows to SQL server,True,1610612890,2021-01-14,2021,1,1,0,52,"['jdbc', 'azure-sql-database', 'databricks']",202101,6,Databricks
Logging Attached Cluster Information in Databricks / Spark,True,1610621547,2021-01-14,2021,1,1,1,303,"['python', 'scala', 'apache-spark', 'databricks']",202101,6,Databricks
Processing data with different schema,False,1610622874,2021-01-14,2021,1,0,1,42,"['python', 'pyspark', 'data-science', 'data-analysis', 'databricks']",202101,6,Databricks
Delta Lake MERGE / UPDATE rewriting data even when condition is not met,True,1610647208,2021-01-14,2021,1,1,2,419,"['sql', 'databricks', 'delta-lake']",202101,6,Databricks
azure pyspark register udf from jar Failed UDFRegistration,True,1610658817,2021-01-14,2021,1,1,4,165,"['azure', 'apache-spark', 'pyspark', 'user-defined-functions', 'databricks']",202101,6,Databricks
Running the same Databricks Python Notebook concurrently,True,1610663115,2021-01-14,2021,1,1,1,443,"['python', 'concurrency', 'parallel-processing', 'databricks']",202101,6,Databricks
